,journal,title,authors,volume,jel,abstract,url,doi
22,Review of Financial Studies,Claimholder Incentive Conflicts in Reorganization: The Role of Bankruptcy Law,['David T Brown'],"1989, vol. 2, issue 1, 109-23",[],"Abstract: When a firm is financial distress, in most cases a set of mutually advantageous reorganization plans exist. This article shows that the bankruptcy code, by providing rules governing the negotiation process, yields a unique solution to the reorganization process. In addition, the structure imposed by the code mitigates the holdout problem created by the individual claimant's divergent incentives. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a109-23.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
23,Review of Financial Studies,"The Box Spread Arbitrage Conditions: Theory, Tests, and Investment Strategies","['Aimee Gerbarg Ronn', 'Ehud I Ronn']","1989, vol. 2, issue 1, 91-108",[],"Abstract: This paper develops and tests arbitrage bounds for a combination of two option spread positions known as a box spread. This strategy involves the simultaneous use of four options and creates a position that is equivalent to riskless lending. The no-arbitrage conditions are compared to existing arbitrage bounds and are tested using Chicago Board Options Exchange data. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a91-108.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
24,Review of Financial Studies,Intertemporally Dependent Preferences and the Volatility of Consumption and Wealth,['Suresh M Sundaresan'],"1989, vol. 2, issue 1, 73-89",[],,https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a73-89.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
25,Review of Financial Studies,Competitive Equilibrium with Type Convergence in an Asymmetrically Informed Market,['Anjan Thakor'],"1989, vol. 2, issue 1, 49-71",[],"Abstract: This article studies an asymmetric information game with ""type convergence,"" in which, under some realizations of a common uncertainity, inducing informed agents to reveal their types through self-selection by contract choice is either costly or impossible. Under other realizations, self-selection permits costless distinctions between informed agents. I obtain sufficient conditions under which contracting with options prior to the realization of the common uncertainity leads to the existence of a perfectly separating, costless Nash equilibrium. Applications to variable rate loan commitments and life insurance contracting are discussed. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a49-71.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
26,Review of Financial Studies,The Resolution of Financial Distress,['Ronald M Giammarino'],"1989, vol. 2, issue 1, 25-47",[],"Abstract: Most models of financial structure embody an assumption about financial distress that causes debt to be costly to the issuing firm. This approach has been criticized on the grounds that the assumed costs could be avoided by a costless financial reorganization. In this article we show that despite the possibility of costless reorganization, it may be rational for firms to incur significant costs in the resolution of financial distress. The main assumptions that give rise to our results are the existence of asymmetric courts to impose a reorganization on the claimants of a firm. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a25-47.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
27,Review of Financial Studies,Requiem for a Market: An Analysis of the Rise and Fall of a Financial Futures Contract,"['Elizabeth Tashjian Johnston', 'John J McConnell']","1989, vol. 2, issue 1, 1-23",[],,https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a1_3ap_3a1-23.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
28,Review of Financial Studies,The Multinomial Option Pricing Model and Its Brownian and Poisson Limits,"['Dilip B Madan', 'Frank Milne', 'Hersh Shefrin']","1989, vol. 2, issue 2, 251-65",[],"Abstract: The Cox, Ross, and Rubinstein binomial model is generalized to the multinomial case. Limits are investigated and shown to yield the Blacks-Scholes formula in the case of continuous sample paths for formula in the case of complete market structures. In the discontinuous case a Merton-type formula is shown to result, provided jump probabilities are replaced by their corresponding Arrow-Debreu prices. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a251-65.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
29,Review of Financial Studies,Numerical Evaluation of Multivariate Contingent Claims,"['Phelim P Boyle', 'Jeremy Evnine', 'Stephen Gibbs']","1989, vol. 2, issue 2, 241-50",[],"Abstract: We develop a numerical approximation method for valuing multivariate contingent claims. The approach is based on an n-dimensional extension of the lattice binomial method. Closed-form solutions for the jump probabilities and the jump amplitudes are obtained. The accuracy of the method is illustrated in the case of European options when there are three underlying assets. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a241-50.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
30,Review of Financial Studies,Mean Reversion in Short-Horizon Expected Returns,"['Jennifer Conrad', 'Gautam Kaul']","1989, vol. 2, issue 2, 225-40",[],"Abstract: This article develops and estimates a simple model for monthly expected stock returns that relies on the rapidly decaying structure of shorter-horizon (weekly) expected returns. The most striking aspect of our findings is that the rapid mean reversion in short-horizon expected returns implies much greater variation through time in monthly expected returns than has been documented in earlier studies. For instance, during the 1962 to 1985 period, over 25 percent of the return variance of small firms can be explained by time variation in expected returns. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a225-40.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
31,Review of Financial Studies,Divide and Conquer: A Theory of Intraday and Day-of-the-Week Mean Effects,"['Anat Admati', 'Paul Pfleiderer']","1989, vol. 2, issue 2, 189-223",[],"Abstract: This article develops a model in which patterns in buy and sell volume, order imbalances, and expected price changes arise endogenously. The model covers cases in which the market maker is competitive and is a monopolist. Our results provide an explanation for the existence of patterns in mean returns within the trading day and across trading days. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a189-223.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
32,Review of Financial Studies,Two-Person Dynamic Equilibrium in the Capital Market,['Bernard Dumas'],"1989, vol. 2, issue 2, 157-88",[],"Abstract: When several investors with different risk aversions trade competitively in a capital market, the allocation of wealth fluctuates randomly among them and acts as a state variable against which each market participant will want to hedge. This hedging motive complicates the investors' portfolio choice and the equilibrium in the capital market. This article features two investors, with the same degree of impatience, one of them being logarithmic and the other having an isoelastic utility function. They face one risky constant- return-to-scale stationary production opportunity and they can borrow and lend to and from each other. The behaviors of the allocation of wealth and of the aggregate capital stock are characterized, along with the behavior of the rate of interest, the security market line, and the portfolio holdings. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a157-88.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
33,Review of Financial Studies,A Mean-Variance Framework for Tests of Asset Pricing Models,"['Shmuel Kandel', 'Robert Stambaugh']","1989, vol. 2, issue 2, 125-56",[],"Abstract: This article presents a mean-variance framework for likelihood- ratio tests of asset pricing models. A pricing model is tested by examining the position of one or more reference portfolios in sample mean-standard-deviation space. Included are tests of both single-beta and multiple-beta relations, with or without a riskless asset, using either a general or a specific alternative hypothesis. Tests with a factor that is not a portfolio return are also included. The mean-variance framework is illustrated by testing the zero-beta CAPM, a two- beta pricing model, and the consumption-beta model. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a2_3ay_3a1989_3ai_3a2_3ap_3a125-56.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
34,Review of Financial Studies,Clearing and Settlement during the Crash,['Ben Bernanke'],"1990, vol. 3, issue 1, 133-51",[],"Abstract: This article is a reexamination of the clearing and settlement process in financial markets (particularly the futures market) and its performance during the 1987 stock market crash. It provides both some institutional background and some conceptual perspective on the problems faced by the system during the week of October 19. Much of the discussion is based on the useful analogies that can be drawn between the clearinghouse and other financial intermediaries, such as banks and insurance companies. A major conclusion is that the Federal Reserve played a vital role in protecting the integrity of the clearing and settlements system during the crash. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a133-51.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
35,Review of Financial Studies,The Stock Market and Investment,['Robert Barro'],"1990, vol. 3, issue 1, 115-31",[],"Abstract: Changes in stock prices have substantial explanatory power for U.S. investment, especially for long-term samples, and even in the presence of cash flow variables. The stock market dramatically out-performs a standard q-variable because the market-equity component of this variable is only a rough proxy for stock market value. Although the stock market did not predict accurately after the crash of October 1987, the errors were not statistically significant. Parallel relationships for Canada raise the puzzle that Canadian investment appears to react more to the U.S. stock market than to the Canadian market. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a115-31.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
36,Review of Financial Studies,Mean Reversion and Consumption Smoothing,['Fischer Black'],"1990, vol. 3, issue 1, 107-14",[],"Abstract: Most models of the evolution of wealth and consumption assume that wealth volatility and risk premium are constant. But in fact, volatility declines, and risk premium seems to decline, as wealth rises. A model that allows mean reversion in the sense that the risk premium declines as wealth rises can help explain both the ""consumption smoothing puzzle"" and the ""equity premium puzzle."" In an example of such a model that gives us an analytic solution, direct and derived risk aversion are both constant, but differ. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a107-14.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
37,Review of Financial Studies,Stock Volatility and the Crash of '87: Discussion,['Robert Engle'],"1990, vol. 3, issue 1, 103-06",[],,https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a103-06.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
38,Review of Financial Studies,Stock Volatility and the Crash of '87,['G. Schwert'],"1990, vol. 3, issue 1, 77-102",[],"Abstract: This article analyzes the behavior of stock return volatility using daily data from 1885 through 1988. The October 1987 stock market crash was unusual in many ways. October 19 was the largest percentage change in market value in over 29,000 days. Stock volatility jumped dramatically during and after the crash. Nevertheless, it returned to lower, more normal levels more quickly than past experience predicted. The author uses data on implied volatilities from call option prices and estimates of volatility from futures contracts on stock indexes to confirm this result. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a77-102.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
39,Review of Financial Studies,Stock Market Structure and Volatility: Discussion,['Paul Pfleiderer'],"1990, vol. 3, issue 1, 72-75",[],,https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a72-75.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
40,Review of Financial Studies,Stock Market Structure and Volatility,"['Hans Stoll', 'Robert E Whaley']","1990, vol. 3, issue 1, 37-71",[],,https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a37-71.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
41,Review of Financial Studies,Transmission of Volatility between Stock Markets: Discussion,['James Poterba'],"1990, vol. 3, issue 1, 34-35",[],,https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a34-35.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
42,Review of Financial Studies,Transmission of Volatility between Stock Markets,"['Mervyn A King', 'Sushil Wadhwani']","1990, vol. 3, issue 1, 5-33",[],"Abstract: This article investigates why, in October 1987, almost all stock markets fell together despite widely differing economic circumstances. The authors construct a model in which ""contagion"" between markets occurs as a result of attempts by rational agents to infer information from price changes in other markets. This provides a channel through which a ""mistake"" in one market can be transmitted to other markets. The authors offer supporting evidence for contagion effects using two different sources of data. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a1_3ap_3a5-33.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
43,Review of Financial Studies,Correlations in Price Changes and Volatility across International Stock Markets,"['Yasushi Hamao', 'Ronald Masulis', 'Victor Ng']","1990, vol. 3, issue 2, 281-307",[],"Abstract: The short-run interdependence of prices and price volatility across three major international stock markets is studied. Daily opening and closing prices of major stock indexes for the Tokyo, London, and New York stock markets are examined. The analysis utilizes the autoregressive conditionally heteroskedastic (ARCH) family of statistical models to explore these pricing relationships. Evidence of price volatility spillovers from New York to Tokyo, London to Tokyo, and New York to London is observed, but no price volatility spillover effects in other directions are found for the pre-October 1987 period. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a281-307.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
44,Review of Financial Studies,Return Seasonality in Stocks and Their Underlying Assets: Tax-Loss Selling versus Information Explanations,"['Greggory A Brauer', 'Eric C Chang']","1990, vol. 3, issue 2, 255-80",[],"Abstract: Results of tests contrasting tax-loss selling with intertemporal information variation as explanations of the January seasonal in stock returns are reported. Closed-end fund shares display the typical size-related January seasonal while their net asset values do not. Interpreting the net asset value return as a proxy for information about underlying assets, this result indicates information variation is not a necessary condition for the January effect in stocks. The share returns at the turn of the year are negatively related to their mean preceding year returns and positively related to the standard deviations of their preceding year returns. These results are consistent with tax-loss selling. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a255-80.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
45,Review of Financial Studies,"Private Information, Trading Volume, and Stock-Return Variances","['Michael J Barclay', 'Robert H Litzenberger', 'Jerold B Warner']","1990, vol. 3, issue 2, 233-53",[],"Abstract: New evidence is provided on the determinants of stock-return variances. First, when the Tokyo Stock Exchange is open on Saturday, the weekend variance increases; weekly variance is unaffected, however, despite an increase in weekly volume. Second, the listing of U.S. stocks in Tokyo substantially increases the number of trading hours, but Tokyo volume is negligible for these U.S. stocks and their 24-hour variance is unaffected. The overall results are consistent with the predictions of private-information-based rational trading models, but inconsistent with both the irrational trading noise and public-information hypotheses. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a233-53.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
46,Review of Financial Studies,Expectations and Volatility of Consumption and Asset Returns,"['Shmuel Kandel', 'Robert Stambaugh']","1990, vol. 3, issue 2, 207-32",[],"Abstract: The authors find that conditional means and variances of consumption growth vary through time, and this variation appears to be associated with the business cycle. A pricing model with fluctuating means and variances of consumption growth provides implications about conditional moments of returns for both short and long investment horizons, and these implications are explored empirically. The U-shaped pattern of first-order autocorrelations of returns, as well as business cycle patterns in the price of risk, appears to be consistent with the model, but the authors' exploration suggests that other implications about conditional return moments are at odds with the data. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a207-32.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
47,Review of Financial Studies,When Are Contrarian Profits Due to Stock Market Overreaction?,"['Andrew Lo', 'A Craig MacKinlay']","1990, vol. 3, issue 2, 175-205",[],"Abstract: If returns on some stocks systematically lead or lag those of others, a portfolio strategy that sells ""winners"" and buys ""losers"" can produce positive expected returns, even if no stock's returns are negatively autocorrelated as virtually all models of overreaction imply. Using a particular contrarian strategy, the authors show that, despite negative autocorrelation in individual stock returns, weekly portfolio returns are strongly positively autocorrelated and are the result of important cross-autocorrelations. The authors find that the returns of large stocks lead those of smaller stocks, and present evidence against overreaction as the only source of contrarian profits. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a175-205.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
48,Review of Financial Studies,Competition and the Medium of Exchange in Takeovers,"['Elazar Berkovitch', 'M P Narayanan']","1990, vol. 3, issue 2, 153-74",[],"Abstract: The role of the medium of exchange in competition among bidders and its effect on returns to stockholders in corporate takeovers are investigated. Consistent with recent empirical evidence, our model shows that stockholders of both acquiring and target firms obtain higher returns when a takeover is financed with cash rather than equity, and that returns to target shareholders increase with competition. The model predicts that the fraction of synergy captured by the target decreases with the level of synergy. Finally, it is shown that, as competition increases, the cash component of the offer as well as the proportion of cash offered increases. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a2_3ap_3a153-74.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
49,Review of Financial Studies,The Stop-Loss Start-Gain Paradox and Option Valuation: A New Decomposition into Intrinsic and Time Value,"['Peter Carr', 'Robert Jarrow']","1990, vol. 3, issue 3, 469-92",[],"Abstract: The downside risk in a leveraged stock position can be eliminated by using stop-loss orders. The upside potential of such a position can be captured using contingent buy orders. The terminal payoff to this stop-loss start-gain strategy is identical to that of a call option, but the strategy costs less initially. This article resolves this paradox by showing that the strategy is not self-financing for continuous stock- price processes of unbounded variation. The resolution of the paradox leads to a new decomposition of an option's price into its intrinsic and time value. When stock price follows geometric Brownian motion, this decomposition is proven to be mathematically equivalent to the Black-Scholes (1973) formula. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a3_3ap_3a469-92.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
50,Review of Financial Studies,Data-Snooping Biases in Tests of Financial Asset Pricing Models,"['Andrew Lo', 'A Craig MacKinlay']","1990, vol. 3, issue 3, 431-67",[],"Abstract: Tests of financial asset pricing models may yield misleading inferences when properties of the data are used to construct the test statistics. In particular, such tests are often based on returns to portfolios of common stock, where portfolios are constructed by sorting on some empirically motivated characteristic of the securities such as market value of equity. Analytical calculations, Monte Carlo simulations, and two empirical examples show that the effects of this type of data snooping can be substantial. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a3_3ap_3a431-67.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
51,Review of Financial Studies,Simple Binomial Processes as Diffusion Approximations in Financial Models,"['Daniel B Nelson', 'Krishna Ramaswamy']","1990, vol. 3, issue 3, 393-430",[],"Abstract: A binomial approximation to a diffusion is defined as "" computationally simple"" if the number of nodes grows at most linearly in the number of time intervals. It is shown how to construct computationally simple binomial processes that converge weakly to commonly employed diffusions in financial models. The convergence of the sequence of bond and European option prices from these processes to the corresponding values in the diffusion limit is also demonstrated. Numerical examples from the constant elasticity of variance stock price and the Cox, Ingersoll, and Ross (1985) discount bond price are provided. Article published by Oxford University Press on behalf of the Society for Financial Studies in its journal, The Review of Financial Studies.",https://econpapers.repec.org/article/ouprfinst/v_3a3_3ay_3a1990_3ai_3a3_3ap_3a393-430.htm,http://www.jstor.org/fcgi-bin/jstor/listjournal.fcg/08939454
